dteday,temp,cnt,hr
2011-01-07,0.2,1,4.0
2011-01-07,0.22,5,5.0
2011-01-07,0.2,34,6.0
2011-01-07,0.2,84,7.0
2011-01-07,0.2,210,8.0
2011-01-07,0.2,134,9.0
2011-01-07,0.22,63,10.0
2011-01-07,0.2,67,11.0
2011-01-07,0.2,59,12.0
2011-01-07,0.2,73,13.0
2011-01-07,0.2,50,14.0
2011-01-07,0.2,72,15.0
2011-01-07,0.2,87,16.0
2011-01-07,0.2,187,17.0
2011-01-07,0.2,123,18.0
2011-01-07,0.16,95,19.0
2011-01-07,0.18,51,20.0
2011-01-07,0.18,39,21.0
2011-01-07,0.18,36,22.0
2011-01-07,0.18,15,23.0
2011-01-08,0.18,25,0.0
2011-01-08,0.18,16,1.0
2011-01-08,0.18,16,2.0
2011-01-08,0.18,7,3.0
2011-01-08,0.18,1,4.0
2011-01-08,0.16,5,5.0
2011-01-08,0.16,2,6.0
2011-01-08,0.16,9,7.0
2011-01-08,0.16,15,8.0
2011-01-08,0.16,20,9.0
2011-01-08,0.18,61,10.0
2011-01-08,0.2,62,11.0
2011-01-08,0.2,98,12.0
2011-01-08,0.2,102,13.0
2011-01-08,0.2,95,14.0
2011-01-08,0.2,74,15.0
2011-01-08,0.18,76,16.0
2011-01-08,0.16,69,17.0
2011-01-08,0.14,55,18.0
2011-01-08,0.14,30,19.0
2011-01-08,0.12,28,20.0
2011-01-08,0.12,37,21.0
2011-01-08,0.12,34,22.0
2011-01-08,0.1,22,23.0
2011-01-09,0.1,25,0.0
2011-01-09,0.1,12,1.0
2011-01-09,0.1,11,2.0
2011-01-09,0.1,4,3.0
2011-01-09,0.08,1,4.0
2011-01-09,0.08,1,5.0
2011-01-09,0.1,1,6.0
2011-01-09,0.08,6,7.0
2011-01-09,0.1,10,8.0
2011-01-09,0.12,19,9.0
2011-01-09,0.14,49,10.0
2011-01-09,0.16,49,11.0
2011-01-09,0.18,83,12.0
2011-01-09,0.2,75,13.0
2011-01-09,0.22,72,14.0
2011-01-09,0.22,82,15.0
2011-01-09,0.2,92,16.0
2011-01-09,0.18,62,17.0
2011-01-09,0.16,48,18.0
2011-01-09,0.16,41,19.0
2011-01-09,0.14,38,20.0
2011-01-09,0.14,20,21.0
2011-01-09,0.14,15,22.0
2011-01-09,0.12,6,23.0
2011-01-10,0.12,5,0.0
2011-01-10,0.12,1,1.0
2011-01-10,0.12,3,2.0
2011-01-10,0.12,1,3.0
2011-01-10,0.1,3,4.0
2011-01-10,0.1,3,5.0
2011-01-10,0.12,31,6.0
2011-01-10,0.12,77,7.0
2011-01-10,0.12,188,8.0
2011-01-10,0.14,94,9.0
2011-01-10,0.14,31,10.0
2011-01-10,0.16,30,11.0
2011-01-10,0.2,52,12.0
2011-01-10,0.2,54,13.0
2011-01-10,0.2,47,14.0
2011-01-10,0.2,45,15.0
2011-01-10,0.2,74,16.0
2011-01-10,0.2,178,17.0
2011-01-10,0.2,155,18.0
2011-01-10,0.16,95,19.0
2011-01-10,0.16,74,20.0
2011-01-10,0.14,38,21.0
2011-01-10,0.14,24,22.0
2011-01-10,0.14,18,23.0
2011-01-11,0.14,12,0.0
2011-01-11,0.14,3,1.0
2011-01-11,0.16,3,2.0
2011-01-11,0.16,6,5.0
2011-01-11,0.16,27,6.0
2011-01-11,0.16,99,7.0
2011-01-11,0.18,217,8.0
2011-01-11,0.18,130,9.0
2011-01-11,0.2,54,10.0
2011-01-11,0.2,35,11.0
2011-01-11,0.2,57,12.0
2011-01-11,0.2,52,13.0
2011-01-11,0.2,63,14.0
2011-01-11,0.16,47,15.0
2011-01-11,0.16,76,16.0
2011-01-11,0.16,136,17.0
2011-01-11,0.16,95,18.0
2011-01-11,0.16,51,19.0
2011-01-11,0.16,32,20.0
2011-01-11,0.16,20,21.0
2011-01-11,0.16,29,22.0
2011-01-11,0.16,19,23.0
2011-01-12,0.16,7,0.0
2011-01-12,0.16,6,1.0
2011-01-12,0.14,1,2.0
2011-01-12,0.14,5,5.0
2011-01-12,0.12,16,6.0
2011-01-12,0.14,54,7.0
2011-01-12,0.16,128,8.0
2011-01-12,0.16,81,9.0
2011-01-12,0.18,39,10.0
2011-01-12,0.2,35,11.0
2011-01-12,0.2,55,12.0
2011-01-12,0.22,49,13.0
2011-01-12,0.2,44,14.0
2011-01-12,0.2,49,15.0
2011-01-12,0.22,68,16.0
2011-01-12,0.2,139,17.0
2011-01-12,0.2,137,18.0
2011-01-12,0.18,83,19.0
2011-01-12,0.16,56,20.0
2011-01-12,0.16,57,21.0
2011-01-12,0.16,33,22.0
2011-01-12,0.14,20,23.0
2011-01-13,0.14,7,0.0
2011-01-13,0.14,2,1.0
2011-01-13,0.14,2,2.0
2011-01-13,0.14,3,3.0
2011-01-13,0.14,4,4.0
2011-01-13,0.14,3,5.0
2011-01-13,0.12,28,6.0
2011-01-13,0.12,72,7.0
2011-01-13,0.14,202,8.0
2011-01-13,0.14,139,9.0
2011-01-13,0.16,38,10.0
2011-01-13,0.2,37,11.0
2011-01-13,0.2,52,12.0
2011-01-13,0.22,83,13.0
2011-01-13,0.22,42,14.0
2011-01-13,0.24,60,15.0
2011-01-13,0.24,78,16.0
2011-01-13,0.2,162,17.0
2011-01-13,0.2,144,18.0
2011-01-13,0.16,99,19.0
2011-01-13,0.16,64,20.0
2011-01-13,0.14,40,21.0
2011-01-13,0.14,30,22.0
2011-01-13,0.12,15,23.0
2011-01-14,0.12,14,0.0
2011-01-14,0.1,5,1.0
2011-01-14,0.1,1,2.0
2011-01-14,0.1,1,3.0
2011-01-14,0.1,8,5.0
2011-01-14,0.1,17,6.0
2011-01-14,0.1,70,7.0
2011-01-14,0.12,158,8.0
2011-01-14,0.14,117,9.0
2011-01-14,0.18,44,10.0
2011-01-14,0.18,53,11.0
2011-01-14,0.2,61,12.0
2011-01-14,0.22,77,13.0
2011-01-14,0.22,64,14.0
2011-01-14,0.24,68,15.0
2011-01-14,0.22,90,16.0
2011-01-14,0.22,159,17.0
2011-01-14,0.2,139,18.0
2011-01-14,0.16,92,19.0
2011-01-14,0.18,68,20.0
2011-01-14,0.16,52,21.0
2011-01-14,0.16,36,22.0
2011-01-14,0.18,27,23.0
2011-01-15,0.18,28,0.0
2011-01-15,0.16,20,1.0
2011-01-15,0.16,12,2.0
2011-01-15,0.16,8,3.0
2011-01-15,0.16,5,4.0
2011-01-15,0.16,1,5.0
2011-01-15,0.14,3,6.0
2011-01-15,0.14,10,7.0
2011-01-15,0.14,23,8.0
2011-01-15,0.16,33,9.0
2011-01-15,0.18,59,10.0
2011-01-15,0.2,72,11.0
2011-01-15,0.24,89,12.0
2011-01-15,0.28,101,13.0
2011-01-15,0.3,118,14.0
2011-01-15,0.32,129,15.0
2011-01-15,0.34,128,16.0
2011-01-15,0.32,83,17.0
2011-01-15,0.3,84,18.0
2011-01-15,0.32,74,19.0
2011-01-15,0.32,41,20.0
2011-01-15,0.32,57,21.0
2011-01-15,0.3,26,22.0
2011-01-15,0.3,44,23.0
2011-01-16,0.26,39,0.0
2011-01-16,0.26,23,1.0
2011-01-16,0.26,16,2.0
2011-01-16,0.22,15,3.0
2011-01-16,0.26,1,4.0
2011-01-16,0.26,2,5.0
2011-01-16,0.26,1,6.0
2011-01-16,0.24,3,7.0
2011-01-16,0.22,18,8.0
2011-01-16,0.22,32,9.0
2011-01-16,0.22,79,10.0
2011-01-16,0.24,93,11.0
2011-01-16,0.24,104,12.0
2011-01-16,0.26,118,13.0
2011-01-16,0.28,91,14.0
2011-01-16,0.26,113,15.0
2011-01-16,0.24,99,16.0
2011-01-16,0.22,105,17.0
2011-01-16,0.2,67,18.0
2011-01-16,0.18,61,19.0
2011-01-16,0.18,57,20.0
2011-01-16,0.18,28,21.0
2011-01-16,0.2,21,22.0
2011-01-16,0.2,18,23.0
2011-01-17,0.2,17,0.0
2011-01-17,0.2,16,1.0
2011-01-17,0.18,8,2.0
2011-01-17,0.18,2,3.0
2011-01-17,0.18,3,4.0
2011-01-17,0.18,1,5.0
2011-01-17,0.18,5,6.0
2011-01-17,0.16,13,7.0
2011-01-17,0.16,33,8.0
2011-01-17,0.16,47,9.0
2011-01-17,0.16,57,10.0
2011-01-17,0.16,64,11.0
2011-01-17,0.18,80,12.0
2011-01-17,0.18,93,13.0
2011-01-17,0.18,86,14.0
2011-01-17,0.2,93,15.0
2011-01-17,0.2,82,16.0
2011-01-17,0.2,71,17.0
2011-01-17,0.18,92,18.0
2011-01-17,0.18,60,19.0
2011-01-17,0.16,33,20.0
2011-01-17,0.16,27,21.0
2011-01-17,0.14,13,22.0
2011-01-17,0.16,4,23.0
2011-01-18,0.2,3,12.0
2011-01-18,0.2,22,13.0
2011-01-18,0.22,28,14.0
2011-01-18,0.22,35,15.0
2011-01-18,0.22,61,16.0
2011-01-18,0.22,125,17.0
2011-01-18,0.22,133,18.0
2011-01-18,0.22,99,19.0
2011-01-18,0.22,83,20.0
2011-01-18,0.22,41,21.0
2011-01-18,0.22,33,22.0
2011-01-18,0.22,20,23.0
2011-01-19,0.22,3,0.0
2011-01-19,0.22,7,1.0
2011-01-19,0.22,3,2.0
2011-01-19,0.22,2,4.0
2011-01-19,0.22,7,5.0
2011-01-19,0.22,32,6.0
2011-01-19,0.24,90,7.0
2011-01-19,0.24,197,8.0
2011-01-19,0.24,109,9.0
2011-01-19,0.26,47,10.0
2011-01-19,0.28,52,11.0
2011-01-19,0.3,70,12.0
2011-01-19,0.4,78,13.0
2011-01-19,0.4,75,14.0
2011-01-19,0.4,82,15.0
2011-01-19,0.38,104,16.0
2011-01-19,0.36,197,17.0
2011-01-19,0.34,161,18.0
2011-01-19,0.32,112,19.0
2011-01-19,0.32,76,20.0
2011-01-19,0.32,59,21.0
2011-01-19,0.3,59,22.0
2011-01-19,0.3,28,23.0
2011-01-20,0.26,13,0.0
2011-01-20,0.26,5,1.0
2011-01-20,0.26,2,2.0
2011-01-20,0.26,1,3.0
2011-01-20,0.26,1,4.0
2011-01-20,0.24,6,5.0
2011-01-20,0.22,35,6.0
2011-01-20,0.22,101,7.0
2011-01-20,0.22,249,8.0
2011-01-20,0.24,143,9.0
2011-01-20,0.26,57,10.0
2011-01-20,0.28,68,11.0
2011-01-20,0.3,84,12.0
2011-01-20,0.28,98,13.0
2011-01-20,0.3,81,14.0
2011-01-20,0.32,70,15.0
2011-01-20,0.3,91,16.0
2011-01-20,0.3,215,17.0
2011-01-20,0.26,185,18.0
2011-01-20,0.26,152,19.0
2011-01-20,0.26,126,20.0
2011-01-20,0.24,57,21.0
2011-01-20,0.24,56,22.0
2011-01-20,0.24,31,23.0
2011-01-21,0.24,21,0.0
2011-01-21,0.24,6,1.0
2011-01-21,0.24,2,2.0
2011-01-21,0.22,1,3.0
2011-01-21,0.22,1,4.0
2011-01-21,0.24,5,5.0
2011-01-21,0.22,27,6.0
2011-01-21,0.2,68,7.0
2011-01-21,0.2,217,8.0
2011-01-21,0.2,166,9.0
2011-01-21,0.2,63,10.0
2011-01-21,0.22,59,11.0
2011-01-21,0.22,78,12.0
2011-01-21,0.2,73,13.0
2011-01-21,0.2,62,14.0
2011-01-21,0.16,65,15.0
2011-01-21,0.16,97,16.0
2011-01-21,0.14,161,17.0
2011-01-21,0.12,120,18.0
2011-01-21,0.12,96,19.0
2011-01-21,0.1,53,20.0
2011-01-21,0.08,41,21.0
2011-01-21,0.06,34,22.0
2011-01-21,0.06,27,23.0
2011-01-22,0.04,13,0.0
2011-01-22,0.04,12,1.0
2011-01-22,0.04,11,2.0
2011-01-22,0.04,7,3.0
2011-01-22,0.02,3,4.0
2011-01-22,0.02,2,6.0
2011-01-22,0.02,8,7.0
2011-01-22,0.02,27,8.0
2011-01-22,0.04,40,9.0
2011-01-22,0.04,53,10.0
2011-01-22,0.06,63,11.0
2011-01-22,0.06,70,12.0
2011-01-22,0.08,84,13.0
2011-01-22,0.1,75,14.0
2011-01-22,0.12,103,15.0
2011-01-22,0.12,83,16.0
2011-01-22,0.12,67,17.0
2011-01-22,0.08,54,18.0
2011-01-22,0.08,59,19.0
2011-01-22,0.06,45,20.0
2011-01-22,0.06,39,21.0
2011-01-22,0.06,30,22.0
2011-01-22,0.04,33,23.0
2011-01-23,0.04,22,0.0
2011-01-23,0.04,13,1.0
2011-01-23,0.02,18,2.0
2011-01-23,0.02,5,3.0
2011-01-23,0.04,3,5.0
2011-01-23,0.04,1,6.0
2011-01-23,0.08,2,7.0
2011-01-23,0.06,19,8.0
2011-01-23,0.1,28,9.0
2011-01-23,0.14,58,10.0
2011-01-23,0.14,99,11.0
2011-01-23,0.16,116,12.0
2011-01-23,0.14,87,13.0
2011-01-23,0.16,110,14.0
2011-01-23,0.16,77,15.0
2011-01-23,0.16,65,16.0
2011-01-23,0.14,55,17.0
2011-01-23,0.12,49,18.0
2011-01-23,0.12,50,19.0
2011-01-23,0.1,35,20.0
2011-01-23,0.1,25,21.0
2011-01-23,0.08,28,22.0
2011-01-23,0.06,21,23.0
2011-01-24,0.06,7,0.0
2011-01-24,0.04,1,1.0
2011-01-24,0.04,1,3.0
2011-01-24,0.02,1,4.0
2011-01-24,0.02,5,5.0
2011-01-24,0.02,15,6.0
2011-01-24,0.02,84,7.0
2011-01-24,0.04,177,8.0
2011-01-24,0.06,102,9.0
2011-01-24,0.1,40,10.0
2011-01-24,0.1,46,11.0
2011-01-24,0.12,63,12.0
2011-01-24,0.14,60,13.0
2011-01-24,0.14,45,14.0
2011-01-24,0.16,57,15.0
2011-01-24,0.16,70,16.0
2011-01-24,0.14,184,17.0
2011-01-24,0.14,153,18.0
2011-01-24,0.14,106,19.0
2011-01-24,0.14,81,20.0
2011-01-24,0.14,59,21.0
2011-01-24,0.14,35,22.0
2011-01-24,0.16,24,23.0
2011-01-25,0.16,9,0.0
2011-01-25,0.16,5,1.0
2011-01-25,0.16,2,2.0
2011-01-25,0.14,1,4.0
2011-01-25,0.14,9,5.0
2011-01-25,0.16,36,6.0
2011-01-25,0.16,108,7.0
2011-01-25,0.16,238,8.0
2011-01-25,0.2,144,9.0
2011-01-25,0.22,55,10.0
2011-01-25,0.24,61,11.0
2011-01-25,0.26,106,12.0
2011-01-25,0.26,93,13.0
2011-01-25,0.3,68,14.0
2011-01-25,0.32,84,15.0
2011-01-25,0.32,116,16.0
2011-01-25,0.3,222,17.0
2011-01-25,0.3,225,18.0
2011-01-25,0.26,146,19.0
2011-01-25,0.24,119,20.0
2011-01-25,0.24,45,21.0
2011-01-25,0.22,53,22.0
2011-01-25,0.22,40,23.0
2011-01-26,0.22,17,0.0
2011-01-26,0.24,5,1.0
2011-01-26,0.22,10,2.0
2011-01-26,0.2,1,5.0
2011-01-26,0.2,8,6.0
2011-01-26,0.22,30,7.0
2011-01-26,0.22,72,8.0
2011-01-26,0.22,58,9.0
2011-01-26,0.22,28,10.0
2011-01-26,0.22,41,11.0
2011-01-26,0.22,48,12.0
2011-01-26,0.22,47,13.0
2011-01-26,0.22,36,14.0
2011-01-26,0.22,43,15.0
2011-01-26,0.22,36,16.0
2011-01-26,0.2,26,17.0
2011-01-27,0.22,24,16.0
2011-01-27,0.22,84,17.0
2011-01-27,0.2,104,18.0
2011-01-27,0.2,79,19.0
2011-01-27,0.18,59,20.0
2011-01-27,0.18,38,21.0
2011-01-27,0.18,27,22.0
2011-01-27,0.18,16,23.0
2011-01-28,0.2,9,0.0
2011-01-28,0.2,3,1.0
2011-01-28,0.2,2,2.0
2011-01-28,0.2,1,3.0
2011-01-28,0.18,4,5.0
2011-01-28,0.18,16,6.0
2011-01-28,0.16,60,7.0
2011-01-28,0.16,157,8.0
2011-01-28,0.18,101,9.0
2011-01-28,0.18,49,10.0
2011-01-28,0.18,30,11.0
2011-01-28,0.18,29,12.0
2011-01-28,0.18,31,13.0
2011-01-28,0.22,38,14.0
2011-01-28,0.2,41,15.0
2011-01-28,0.22,80,16.0
2011-01-28,0.24,149,17.0
2011-01-28,0.24,109,18.0
2011-01-28,0.24,89,19.0
2011-01-28,0.24,62,20.0
2011-01-28,0.22,58,21.0
2011-01-28,0.24,26,22.0
2011-01-28,0.24,23,23.0
2011-01-29,0.22,28,0.0
2011-01-29,0.22,20,1.0
2011-01-29,0.22,15,2.0
2011-01-29,0.2,8,3.0
2011-01-29,0.16,3,4.0
2011-01-29,0.16,2,6.0
2011-01-29,0.16,5,7.0
2011-01-29,0.18,34,8.0
2011-01-29,0.18,34,9.0
2011-01-29,0.18,55,10.0
2011-01-29,0.18,64,11.0
2011-01-29,0.2,78,12.0
2011-01-29,0.22,65,13.0
2011-01-29,0.22,99,14.0
2011-01-29,0.22,120,15.0
2011-01-29,0.24,107,16.0
2011-01-29,0.24,91,17.0
2011-01-29,0.22,68,18.0
2011-01-29,0.22,58,19.0
2011-01-29,0.18,43,20.0
2011-01-29,0.18,36,21.0
2011-01-29,0.16,32,22.0
2011-01-29,0.16,33,23.0
2011-01-30,0.16,33,0.0
2011-01-30,0.14,29,1.0
2011-01-30,0.16,11,2.0
2011-01-30,0.14,8,3.0
2011-01-30,0.14,1,4.0
2011-01-30,0.14,3,5.0
2011-01-30,0.14,3,7.0
2011-01-30,0.14,12,8.0
2011-01-30,0.16,38,9.0
2011-01-30,0.18,64,10.0
2011-01-30,0.22,59,11.0
2011-01-30,0.3,97,12.0
2011-01-30,0.28,84,13.0
2011-01-30,0.28,122,14.0
2011-01-30,0.3,109,15.0
2011-01-30,0.3,123,16.0
2011-01-30,0.3,77,17.0
2011-01-30,0.26,65,18.0
2011-01-30,0.26,55,19.0
2011-01-30,0.26,33,20.0
2011-01-30,0.24,28,21.0
2011-01-30,0.24,21,22.0
2011-01-30,0.24,21,23.0
2011-01-31,0.24,7,0.0
2011-01-31,0.22,7,1.0
2011-01-31,0.22,1,2.0
2011-01-31,0.22,2,3.0
2011-01-31,0.2,2,4.0
2011-01-31,0.18,8,5.0
2011-01-31,0.16,37,6.0
2011-01-31,0.16,72,7.0
2011-01-31,0.16,185,8.0
2011-01-31,0.16,112,9.0
2011-01-31,0.16,69,10.0
2011-01-31,0.16,48,11.0
2011-01-31,0.18,68,12.0
2011-01-31,0.16,54,13.0
2011-01-31,0.18,86,14.0
2011-01-31,0.16,44,15.0
2011-01-31,0.16,86,16.0
2011-01-31,0.16,161,17.0
2011-01-31,0.16,156,18.0
2011-01-31,0.3,111,19.0
2011-01-31,0.16,78,20.0
2011-01-31,0.16,56,21.0
2011-01-31,0.16,34,22.0
2011-01-31,0.16,17,23.0
2011-02-01,0.16,8,0.0
2011-02-01,0.16,3,1.0
2011-02-01,0.16,2,2.0
2011-02-01,0.16,2,3.0
2011-02-01,0.14,3,5.0
2011-02-01,0.14,22,6.0
2011-02-01,0.16,52,7.0
2011-02-01,0.16,135,8.0
2011-02-01,0.16,116,9.0
2011-02-01,0.16,47,10.0
2011-02-01,0.18,51,11.0
2011-02-01,0.2,55,12.0
2011-02-01,0.2,52,13.0
2011-02-01,0.22,54,14.0
2011-02-01,0.24,52,15.0
2011-02-01,0.24,64,16.0
2011-02-01,0.24,176,17.0
2011-02-01,0.24,168,18.0
2011-02-01,0.24,108,19.0
2011-02-01,0.22,74,20.0
2011-02-01,0.22,64,21.0
2011-02-01,0.22,36,22.0
2011-02-01,0.2,16,23.0
2011-02-02,0.22,2,0.0
2011-02-02,0.22,3,1.0
2011-02-02,0.22,4,2.0
2011-02-02,0.22,1,3.0
2011-02-02,0.22,1,4.0
2011-02-02,0.22,3,5.0
2011-02-02,0.22,18,6.0
2011-02-02,0.22,49,7.0
2011-02-02,0.22,155,8.0
2011-02-02,0.24,123,9.0
2011-02-02,0.22,61,10.0
2011-02-02,0.24,52,11.0
2011-02-02,0.24,64,12.0
2011-02-02,0.34,75,13.0
2011-02-02,0.38,63,14.0
2011-02-02,0.38,76,15.0
2011-02-02,0.36,103,16.0
2011-02-02,0.36,190,17.0
2011-02-02,0.34,182,18.0
2011-02-02,0.28,91,19.0
2011-02-02,0.24,75,20.0
2011-02-02,0.22,63,21.0
2011-02-02,0.22,40,22.0
2011-02-02,0.2,32,23.0
2011-02-03,0.2,12,0.0
2011-02-03,0.2,5,1.0
2011-02-03,0.18,2,2.0
2011-02-03,0.18,1,3.0
2011-02-03,0.16,2,5.0
2011-02-03,0.16,39,6.0
2011-02-03,0.14,87,7.0
2011-02-03,0.14,188,8.0
2011-02-03,0.16,133,9.0
2011-02-03,0.18,52,10.0
2011-02-03,0.18,64,11.0
2011-02-03,0.2,69,12.0
2011-02-03,0.2,51,13.0
2011-02-03,0.22,47,14.0
2011-02-03,0.22,60,15.0
2011-02-03,0.22,78,16.0
2011-02-03,0.2,175,17.0
2011-02-03,0.2,147,18.0
2011-02-03,0.2,96,19.0
2011-02-03,0.2,109,20.0
2011-02-03,0.18,54,21.0
2011-02-03,0.18,41,22.0
2011-02-03,0.2,38,23.0
2011-02-04,0.2,13,0.0
2011-02-04,0.16,7,1.0
2011-02-04,0.14,1,2.0
2011-02-04,0.14,1,3.0
2011-02-04,0.14,7,5.0
2011-02-04,0.16,28,6.0
2011-02-04,0.14,87,7.0
2011-02-04,0.14,220,8.0
2011-02-04,0.16,127,9.0
2011-02-04,0.2,51,10.0
2011-02-04,0.22,64,11.0
2011-02-04,0.24,86,12.0
2011-02-04,0.26,82,13.0
2011-02-04,0.28,91,14.0
2011-02-04,0.28,90,15.0
2011-02-04,0.3,99,16.0
2011-02-04,0.26,205,17.0
2011-02-04,0.24,155,18.0
2011-02-04,0.24,103,19.0
2011-02-04,0.24,71,20.0
2011-02-04,0.24,43,21.0
2011-02-04,0.24,46,22.0
2011-02-04,0.24,31,23.0
2011-02-05,0.24,39,0.0
2011-02-05,0.24,18,1.0
2011-02-05,0.24,17,2.0
2011-02-05,0.24,11,3.0
2011-02-05,0.22,8,4.0
2011-02-05,0.2,9,5.0
2011-02-05,0.2,4,6.0
2011-02-05,0.22,4,7.0
2011-02-05,0.2,10,8.0
2011-02-05,0.2,20,9.0
2011-02-05,0.2,34,10.0
2011-02-05,0.22,47,11.0
2011-02-05,0.22,52,12.0
2011-02-05,0.22,72,13.0
2011-02-05,0.22,55,14.0
2011-02-05,0.22,60,15.0
2011-02-05,0.22,71,16.0
2011-02-05,0.24,78,17.0
2011-02-05,0.28,83,18.0
2011-02-05,0.28,84,19.0
2011-02-05,0.3,69,20.0
2011-02-05,0.26,56,21.0
2011-02-05,0.26,45,22.0
2011-02-05,0.26,59,23.0
2011-02-06,0.26,39,0.0
2011-02-06,0.26,44,1.0
2011-02-06,0.26,20,2.0
2011-02-06,0.26,13,3.0
2011-02-06,0.26,2,4.0
2011-02-06,0.26,1,5.0
2011-02-06,0.26,1,6.0
2011-02-06,0.24,8,7.0
2011-02-06,0.24,23,8.0
2011-02-06,0.28,45,9.0
2011-02-06,0.3,89,10.0
2011-02-06,0.32,117,11.0
2011-02-06,0.34,174,12.0
2011-02-06,0.34,182,13.0
2011-02-06,0.34,161,14.0
2011-02-06,0.34,182,15.0
2011-02-06,0.34,157,16.0
2011-02-06,0.34,121,17.0
2011-02-06,0.3,78,18.0
2011-02-06,0.28,21,19.0
2011-02-06,0.28,26,20.0
2011-02-06,0.26,27,21.0
2011-02-06,0.26,62,22.0
2011-02-06,0.24,30,23.0
2011-02-07,0.24,15,0.0
2011-02-07,0.22,5,1.0
2011-02-07,0.2,3,2.0
2011-02-07,0.2,1,3.0
2011-02-07,0.2,2,4.0
2011-02-07,0.2,10,5.0
2011-02-07,0.18,30,6.0
2011-02-07,0.18,95,7.0
2011-02-07,0.16,230,8.0
2011-02-07,0.22,118,9.0
2011-02-07,0.24,55,10.0
2011-02-07,0.3,47,11.0
2011-02-07,0.32,66,12.0
2011-02-07,0.36,64,13.0
2011-02-07,0.36,60,14.0
2011-02-07,0.38,50,15.0
2011-02-07,0.36,114,16.0
2011-02-07,0.32,216,17.0
2011-02-07,0.34,175,18.0
2011-02-07,0.32,128,19.0
2011-02-07,0.32,88,20.0
2011-02-07,0.32,78,21.0
2011-02-07,0.28,37,22.0
2011-02-07,0.3,25,23.0
2011-02-08,0.28,10,0.0
2011-02-08,0.28,4,1.0
2011-02-08,0.26,2,2.0
2011-02-08,0.28,1,3.0
2011-02-08,0.26,3,4.0
2011-02-08,0.26,2,5.0
2011-02-08,0.26,39,6.0
2011-02-08,0.24,100,7.0
2011-02-08,0.24,243,8.0
2011-02-08,0.24,135,9.0
2011-02-08,0.22,48,10.0
2011-02-08,0.22,50,11.0
2011-02-08,0.24,65,12.0
2011-02-08,0.24,50,13.0
2011-02-08,0.22,64,14.0
2011-02-08,0.22,51,15.0
2011-02-08,0.22,83,16.0
2011-02-08,0.22,176,17.0
2011-02-08,0.2,152,18.0
2011-02-08,0.16,101,19.0
2011-02-08,0.16,56,20.0
2011-02-08,0.14,54,21.0
2011-02-08,0.12,29,22.0
2011-02-08,0.12,12,23.0
2011-02-09,0.1,17,0.0
2011-02-09,0.1,7,1.0
2011-02-09,0.08,3,2.0
2011-02-09,0.06,2,3.0
2011-02-09,0.06,7,5.0
2011-02-09,0.06,43,6.0
2011-02-09,0.06,99,7.0
2011-02-09,0.1,199,8.0
2011-02-09,0.12,123,9.0
2011-02-09,0.14,59,10.0
2011-02-09,0.14,41,11.0
2011-02-09,0.18,61,12.0
2011-02-09,0.18,69,13.0
2011-02-09,0.2,58,14.0
2011-02-09,0.2,64,15.0
2011-02-09,0.2,79,16.0
2011-02-09,0.2,166,17.0
2011-02-09,0.18,170,18.0
2011-02-09,0.14,88,19.0
2011-02-09,0.14,84,20.0
2011-02-09,0.14,83,21.0
2011-02-09,0.16,46,22.0
2011-02-09,0.16,37,23.0
2011-02-10,0.14,16,0.0
2011-02-10,0.14,7,1.0
2011-02-10,0.14,3,2.0
2011-02-10,0.14,1,4.0
2011-02-10,0.12,6,5.0
2011-02-10,0.12,26,6.0
2011-02-10,0.1,99,7.0
2011-02-10,0.1,178,8.0
2011-02-10,0.12,122,9.0
2011-02-10,0.12,35,10.0
2011-02-10,0.14,45,11.0
2011-02-10,0.16,69,12.0
2011-02-10,0.18,62,13.0
2011-02-10,0.2,48,14.0
2011-02-10,0.2,50,15.0
2011-02-10,0.2,80,16.0
2011-02-10,0.18,165,17.0
2011-02-10,0.16,160,18.0
2011-02-10,0.14,112,19.0
2011-02-10,0.14,97,20.0
2011-02-10,0.14,72,21.0
2011-02-10,0.12,51,22.0
2011-02-10,0.12,34,23.0
2011-02-11,0.1,14,0.0
2011-02-11,0.1,7,1.0
2011-02-11,0.1,3,2.0
2011-02-11,0.08,4,5.0
2011-02-11,0.1,24,6.0
2011-02-11,0.08,74,7.0
2011-02-11,0.1,216,8.0
2011-02-11,0.12,140,9.0
2011-02-11,0.14,44,10.0
2011-02-11,0.22,64,11.0
2011-02-11,0.22,71,12.0
2011-02-11,0.24,110,13.0
2011-02-11,0.3,84,14.0
2011-02-11,0.32,74,15.0
2011-02-11,0.3,125,16.0
2011-02-11,0.3,211,17.0
2011-02-11,0.28,174,18.0
2011-02-11,0.26,101,19.0
2011-02-11,0.22,63,20.0
2011-02-11,0.2,47,21.0
2011-02-11,0.2,43,22.0
2011-02-11,0.18,53,23.0
2011-02-12,0.16,30,0.0
2011-02-12,0.14,24,1.0
2011-02-12,0.14,15,2.0
2011-02-12,0.12,10,3.0
2011-02-12,0.12,4,4.0
2011-02-12,0.12,1,5.0
2011-02-12,0.12,2,6.0
2011-02-12,0.12,11,7.0
2011-02-12,0.14,30,8.0
2011-02-12,0.16,43,9.0
2011-02-12,0.22,84,10.0
2011-02-12,0.3,114,11.0
2011-02-12,0.3,120,12.0
2011-02-12,0.3,135,13.0
2011-02-12,0.34,120,14.0
2011-02-12,0.34,174,15.0
2011-02-12,0.34,145,16.0
2011-02-12,0.32,137,17.0
